Filename1,Model1,Translation Count1,Last Language1,Filename2,Model2,Translation Count2,Last Language2,Final Language,BLEU,METEOR,ROUGE
gpt-3.5-turbo_english_to_arabic.txt,gpt-3.5-turbo,1,english,gpt-4-turbo_english_to_french_to_mandarin_to_arabic.txt,gpt-4-turbo,3,mandarin,arabic,0.0069,0.1039,0.0000
gpt-3.5-turbo_english_to_mandarin_to_arabic.txt,gpt-3.5-turbo,2,mandarin,gpt-3.5-turbo_english_to_mandarin_to_french_to_arabic.txt,gpt-3.5-turbo,3,french,arabic,0.0779,0.2568,0.0000
gpt-3.5-turbo_english_to_mandarin_to_arabic.txt,gpt-3.5-turbo,2,mandarin,gemini-2.0-flash_english_to_arabic.txt,gemini-2.0-flash,1,english,arabic,0.0163,0.1284,0.0000
gpt-3.5-turbo_english_to_mandarin_to_arabic.txt,gpt-3.5-turbo,2,mandarin,claude-3-7-sonnet-20250219_english_to_french_to_mandarin_to_arabic.txt,claude-3-7-sonnet-20250219,3,mandarin,arabic,0.0820,0.2730,0.0000
gpt-3.5-turbo_english_to_mandarin_to_arabic.txt,gpt-3.5-turbo,2,mandarin,gpt-4-turbo_english_to_french_to_mandarin_to_arabic.txt,gpt-4-turbo,3,mandarin,arabic,0.0739,0.2121,0.0000
gpt-3.5-turbo_english_to_mandarin_to_french_to_arabic.txt,gpt-3.5-turbo,3,french,gemini-2.0-flash_english_to_arabic.txt,gemini-2.0-flash,1,english,arabic,0.0161,0.1109,0.0000
gpt-3.5-turbo_english_to_mandarin_to_french_to_arabic.txt,gpt-3.5-turbo,3,french,claude-3-7-sonnet-20250219_english_to_french_to_mandarin_to_arabic.txt,claude-3-7-sonnet-20250219,3,mandarin,arabic,0.0193,0.1573,0.0000
gpt-3.5-turbo_english_to_mandarin_to_french_to_arabic.txt,gpt-3.5-turbo,3,french,gpt-4-turbo_english_to_french_to_mandarin_to_arabic.txt,gpt-4-turbo,3,mandarin,arabic,0.0203,0.1901,0.0000
gemini-2.0-flash_english_to_arabic.txt,gemini-2.0-flash,1,english,claude-3-7-sonnet-20250219_english_to_french_to_mandarin_to_arabic.txt,claude-3-7-sonnet-20250219,3,mandarin,arabic,0.0574,0.2206,0.0000
gemini-2.0-flash_english_to_arabic.txt,gemini-2.0-flash,1,english,gpt-4-turbo_english_to_french_to_mandarin_to_arabic.txt,gpt-4-turbo,3,mandarin,arabic,0.0186,0.1499,0.0000
claude-3-7-sonnet-20250219_english_to_french_to_mandarin_to_arabic.txt,claude-3-7-sonnet-20250219,3,mandarin,gpt-4-turbo_english_to_french_to_mandarin_to_arabic.txt,gpt-4-turbo,3,mandarin,arabic,0.1311,0.3495,0.0000
gpt-4-turbo_english_to_arabic_to_french.txt,gpt-4-turbo,2,arabic,gemini-2.0-flash_english_to_mandarin_to_arabic_to_french.txt,gemini-2.0-flash,3,arabic,french,0.0091,0.2400,0.2500
gpt-4-turbo_english_to_arabic_to_french.txt,gpt-4-turbo,2,arabic,deepseek-chat_english_to_mandarin_to_french.txt,deepseek-chat,2,mandarin,french,0.0151,0.2035,0.2133
gpt-4-turbo_english_to_arabic_to_french.txt,gpt-4-turbo,2,arabic,gpt-3.5-turbo_english_to_arabic_to_french.txt,gpt-3.5-turbo,2,arabic,french,0.3720,0.6424,0.6804
gpt-4-turbo_english_to_arabic_to_french.txt,gpt-4-turbo,2,arabic,claude-3-7-sonnet-20250219_english_to_french.txt,claude-3-7-sonnet-20250219,1,english,french,0.0173,0.2008,0.2776
gpt-4-turbo_english_to_arabic_to_french.txt,gpt-4-turbo,2,arabic,gemini-2.0-flash_english_to_mandarin_to_french.txt,gemini-2.0-flash,2,mandarin,french,0.0356,0.2393,0.2333
gpt-4-turbo_english_to_arabic_to_french.txt,gpt-4-turbo,2,arabic,deepseek-chat_english_to_french.txt,deepseek-chat,1,english,french,0.0414,0.2111,0.2766
gpt-4-turbo_english_to_arabic_to_french.txt,gpt-4-turbo,2,arabic,gpt-4-turbo_english_to_arabic_to_mandarin_to_french.txt,gpt-4-turbo,3,mandarin,french,0.0849,0.3433,0.4420
gpt-4-turbo_english_to_arabic_to_french.txt,gpt-4-turbo,2,arabic,gpt-4-turbo_english_to_french.txt,gpt-4-turbo,1,english,french,0.0570,0.2650,0.3014
gpt-4-turbo_english_to_arabic_to_french.txt,gpt-4-turbo,2,arabic,deepseek-chat_english_to_mandarin_to_arabic_to_french.txt,deepseek-chat,3,arabic,french,0.0510,0.2631,0.2742
gpt-4-turbo_english_to_arabic_to_french.txt,gpt-4-turbo,2,arabic,gpt-3.5-turbo_english_to_mandarin_to_arabic_to_french.txt,gpt-3.5-turbo,3,arabic,french,0.0183,0.2427,0.2838
gpt-4-turbo_english_to_arabic_to_french.txt,gpt-4-turbo,2,arabic,claude-3-7-sonnet-20250219_english_to_arabic_to_mandarin_to_french.txt,claude-3-7-sonnet-20250219,3,mandarin,french,0.0589,0.2750,0.3475
gpt-4-turbo_english_to_arabic_to_french.txt,gpt-4-turbo,2,arabic,claude-3-7-sonnet-20250219_english_to_arabic_to_french.txt,claude-3-7-sonnet-20250219,2,arabic,french,0.1753,0.4290,0.5256
gpt-4-turbo_english_to_arabic_to_french.txt,gpt-4-turbo,2,arabic,gpt-3.5-turbo_english_to_mandarin_to_french.txt,gpt-3.5-turbo,2,mandarin,french,0.0146,0.2065,0.2164
gpt-4-turbo_english_to_arabic_to_french.txt,gpt-4-turbo,2,arabic,gpt-3.5-turbo_english_to_french.txt,gpt-3.5-turbo,1,english,french,0.0563,0.2735,0.2837
gpt-4-turbo_english_to_arabic_to_french.txt,gpt-4-turbo,2,arabic,gemini-2.0-flash_english_to_arabic_to_mandarin_to_french.txt,gemini-2.0-flash,3,mandarin,french,0.0574,0.2581,0.3093
gpt-4-turbo_english_to_arabic_to_french.txt,gpt-4-turbo,2,arabic,gemini-2.0-flash_english_to_french.txt,gemini-2.0-flash,1,english,french,0.0176,0.2371,0.2958
gpt-4-turbo_english_to_arabic_to_french.txt,gpt-4-turbo,2,arabic,deepseek-chat_english_to_arabic_to_mandarin_to_french.txt,deepseek-chat,3,mandarin,french,0.0229,0.2528,0.3053
gpt-4-turbo_english_to_arabic_to_french.txt,gpt-4-turbo,2,arabic,gpt-3.5-turbo_english_to_arabic_to_mandarin_to_french.txt,gpt-3.5-turbo,3,mandarin,french,0.0770,0.3398,0.4043
gpt-4-turbo_english_to_arabic_to_french.txt,gpt-4-turbo,2,arabic,gpt-4-turbo_english_to_mandarin_to_arabic_to_french.txt,gpt-4-turbo,3,arabic,french,0.0194,0.2922,0.2809
gpt-4-turbo_english_to_arabic_to_french.txt,gpt-4-turbo,2,arabic,gemini-2.0-flash_english_to_arabic_to_french.txt,gemini-2.0-flash,2,arabic,french,0.1582,0.4066,0.5051
gpt-4-turbo_english_to_arabic_to_french.txt,gpt-4-turbo,2,arabic,claude-3-7-sonnet-20250219_english_to_mandarin_to_french.txt,claude-3-7-sonnet-20250219,2,mandarin,french,0.0090,0.2212,0.2392
gpt-4-turbo_english_to_arabic_to_french.txt,gpt-4-turbo,2,arabic,claude-3-7-sonnet-20250219_english_to_mandarin_to_arabic_to_french.txt,claude-3-7-sonnet-20250219,3,arabic,french,0.0091,0.2496,0.2517
gpt-4-turbo_english_to_arabic_to_french.txt,gpt-4-turbo,2,arabic,deepseek-chat_english_to_arabic_to_french.txt,deepseek-chat,2,arabic,french,0.5085,0.7307,0.7448
gpt-4-turbo_english_to_arabic_to_french.txt,gpt-4-turbo,2,arabic,gpt-4-turbo_english_to_mandarin_to_french.txt,gpt-4-turbo,2,mandarin,french,0.0158,0.2312,0.2484
gemini-2.0-flash_english_to_mandarin_to_arabic_to_french.txt,gemini-2.0-flash,3,arabic,deepseek-chat_english_to_mandarin_to_french.txt,deepseek-chat,2,mandarin,french,0.1721,0.3766,0.5000
gemini-2.0-flash_english_to_mandarin_to_arabic_to_french.txt,gemini-2.0-flash,3,arabic,gpt-3.5-turbo_english_to_arabic_to_french.txt,gpt-3.5-turbo,2,arabic,french,0.0358,0.2169,0.2606
gemini-2.0-flash_english_to_mandarin_to_arabic_to_french.txt,gemini-2.0-flash,3,arabic,claude-3-7-sonnet-20250219_english_to_french.txt,claude-3-7-sonnet-20250219,1,english,french,0.0678,0.2377,0.3838
gemini-2.0-flash_english_to_mandarin_to_arabic_to_french.txt,gemini-2.0-flash,3,arabic,gemini-2.0-flash_english_to_mandarin_to_french.txt,gemini-2.0-flash,2,mandarin,french,0.2401,0.4549,0.5696
gemini-2.0-flash_english_to_mandarin_to_arabic_to_french.txt,gemini-2.0-flash,3,arabic,deepseek-chat_english_to_french.txt,deepseek-chat,1,english,french,0.0110,0.2396,0.3154
gemini-2.0-flash_english_to_mandarin_to_arabic_to_french.txt,gemini-2.0-flash,3,arabic,gpt-4-turbo_english_to_arabic_to_mandarin_to_french.txt,gpt-4-turbo,3,mandarin,french,0.0413,0.2208,0.2877
gemini-2.0-flash_english_to_mandarin_to_arabic_to_french.txt,gemini-2.0-flash,3,arabic,gpt-4-turbo_english_to_french.txt,gpt-4-turbo,1,english,french,0.0487,0.2722,0.3506
gemini-2.0-flash_english_to_mandarin_to_arabic_to_french.txt,gemini-2.0-flash,3,arabic,deepseek-chat_english_to_mandarin_to_arabic_to_french.txt,deepseek-chat,3,arabic,french,0.2211,0.4769,0.5270
gemini-2.0-flash_english_to_mandarin_to_arabic_to_french.txt,gemini-2.0-flash,3,arabic,gpt-3.5-turbo_english_to_mandarin_to_arabic_to_french.txt,gpt-3.5-turbo,3,arabic,french,0.0866,0.2912,0.3846
gemini-2.0-flash_english_to_mandarin_to_arabic_to_french.txt,gemini-2.0-flash,3,arabic,claude-3-7-sonnet-20250219_english_to_arabic_to_mandarin_to_french.txt,claude-3-7-sonnet-20250219,3,mandarin,french,0.0702,0.2733,0.3221
gemini-2.0-flash_english_to_mandarin_to_arabic_to_french.txt,gemini-2.0-flash,3,arabic,claude-3-7-sonnet-20250219_english_to_arabic_to_french.txt,claude-3-7-sonnet-20250219,2,arabic,french,0.0091,0.1905,0.2395
gemini-2.0-flash_english_to_mandarin_to_arabic_to_french.txt,gemini-2.0-flash,3,arabic,gpt-3.5-turbo_english_to_mandarin_to_french.txt,gpt-3.5-turbo,2,mandarin,french,0.1989,0.5171,0.5483
gemini-2.0-flash_english_to_mandarin_to_arabic_to_french.txt,gemini-2.0-flash,3,arabic,gpt-3.5-turbo_english_to_french.txt,gpt-3.5-turbo,1,english,french,0.0488,0.2316,0.3016
gemini-2.0-flash_english_to_mandarin_to_arabic_to_french.txt,gemini-2.0-flash,3,arabic,gemini-2.0-flash_english_to_arabic_to_mandarin_to_french.txt,gemini-2.0-flash,3,mandarin,french,0.0826,0.3066,0.3518
gemini-2.0-flash_english_to_mandarin_to_arabic_to_french.txt,gemini-2.0-flash,3,arabic,gemini-2.0-flash_english_to_french.txt,gemini-2.0-flash,1,english,french,0.1169,0.3341,0.3933
gemini-2.0-flash_english_to_mandarin_to_arabic_to_french.txt,gemini-2.0-flash,3,arabic,deepseek-chat_english_to_arabic_to_mandarin_to_french.txt,deepseek-chat,3,mandarin,french,0.0092,0.1918,0.2518
gemini-2.0-flash_english_to_mandarin_to_arabic_to_french.txt,gemini-2.0-flash,3,arabic,gpt-3.5-turbo_english_to_arabic_to_mandarin_to_french.txt,gpt-3.5-turbo,3,mandarin,french,0.0091,0.1864,0.2483
gemini-2.0-flash_english_to_mandarin_to_arabic_to_french.txt,gemini-2.0-flash,3,arabic,gpt-4-turbo_english_to_mandarin_to_arabic_to_french.txt,gpt-4-turbo,3,arabic,french,0.1228,0.3687,0.4317
gemini-2.0-flash_english_to_mandarin_to_arabic_to_french.txt,gemini-2.0-flash,3,arabic,gemini-2.0-flash_english_to_arabic_to_french.txt,gemini-2.0-flash,2,arabic,french,0.0469,0.2318,0.2939
gemini-2.0-flash_english_to_mandarin_to_arabic_to_french.txt,gemini-2.0-flash,3,arabic,claude-3-7-sonnet-20250219_english_to_mandarin_to_french.txt,claude-3-7-sonnet-20250219,2,mandarin,french,0.1846,0.4307,0.5110
gemini-2.0-flash_english_to_mandarin_to_arabic_to_french.txt,gemini-2.0-flash,3,arabic,claude-3-7-sonnet-20250219_english_to_mandarin_to_arabic_to_french.txt,claude-3-7-sonnet-20250219,3,arabic,french,0.2445,0.5317,0.6164
gemini-2.0-flash_english_to_mandarin_to_arabic_to_french.txt,gemini-2.0-flash,3,arabic,deepseek-chat_english_to_arabic_to_french.txt,deepseek-chat,2,arabic,french,0.0084,0.2150,0.2288
gemini-2.0-flash_english_to_mandarin_to_arabic_to_french.txt,gemini-2.0-flash,3,arabic,gpt-4-turbo_english_to_mandarin_to_french.txt,gpt-4-turbo,2,mandarin,french,0.2515,0.5349,0.5901
deepseek-chat_english_to_mandarin_to_french.txt,deepseek-chat,2,mandarin,gpt-3.5-turbo_english_to_arabic_to_french.txt,gpt-3.5-turbo,2,arabic,french,0.0070,0.2055,0.1848
deepseek-chat_english_to_mandarin_to_french.txt,deepseek-chat,2,mandarin,claude-3-7-sonnet-20250219_english_to_french.txt,claude-3-7-sonnet-20250219,1,english,french,0.0993,0.3030,0.4300
deepseek-chat_english_to_mandarin_to_french.txt,deepseek-chat,2,mandarin,gemini-2.0-flash_english_to_mandarin_to_french.txt,gemini-2.0-flash,2,mandarin,french,0.2927,0.6041,0.6154
deepseek-chat_english_to_mandarin_to_french.txt,deepseek-chat,2,mandarin,deepseek-chat_english_to_french.txt,deepseek-chat,1,english,french,0.0544,0.2816,0.3673
deepseek-chat_english_to_mandarin_to_french.txt,deepseek-chat,2,mandarin,gpt-4-turbo_english_to_arabic_to_mandarin_to_french.txt,gpt-4-turbo,3,mandarin,french,0.0185,0.2291,0.2847
deepseek-chat_english_to_mandarin_to_french.txt,deepseek-chat,2,mandarin,gpt-4-turbo_english_to_french.txt,gpt-4-turbo,1,english,french,0.0592,0.2899,0.3553
deepseek-chat_english_to_mandarin_to_french.txt,deepseek-chat,2,mandarin,deepseek-chat_english_to_mandarin_to_arabic_to_french.txt,deepseek-chat,3,arabic,french,0.1968,0.4492,0.4952
deepseek-chat_english_to_mandarin_to_french.txt,deepseek-chat,2,mandarin,gpt-3.5-turbo_english_to_mandarin_to_arabic_to_french.txt,gpt-3.5-turbo,3,arabic,french,0.1236,0.3252,0.3377
deepseek-chat_english_to_mandarin_to_french.txt,deepseek-chat,2,mandarin,claude-3-7-sonnet-20250219_english_to_arabic_to_mandarin_to_french.txt,claude-3-7-sonnet-20250219,3,mandarin,french,0.0591,0.2661,0.3265
deepseek-chat_english_to_mandarin_to_french.txt,deepseek-chat,2,mandarin,claude-3-7-sonnet-20250219_english_to_arabic_to_french.txt,claude-3-7-sonnet-20250219,2,arabic,french,0.0084,0.2113,0.2230
deepseek-chat_english_to_mandarin_to_french.txt,deepseek-chat,2,mandarin,gpt-3.5-turbo_english_to_mandarin_to_french.txt,gpt-3.5-turbo,2,mandarin,french,0.2633,0.4706,0.5300
deepseek-chat_english_to_mandarin_to_french.txt,deepseek-chat,2,mandarin,gpt-3.5-turbo_english_to_french.txt,gpt-3.5-turbo,1,english,french,0.0435,0.2427,0.2857
deepseek-chat_english_to_mandarin_to_french.txt,deepseek-chat,2,mandarin,gemini-2.0-flash_english_to_arabic_to_mandarin_to_french.txt,gemini-2.0-flash,3,mandarin,french,0.0595,0.2806,0.3366
deepseek-chat_english_to_mandarin_to_french.txt,deepseek-chat,2,mandarin,gemini-2.0-flash_english_to_french.txt,gemini-2.0-flash,1,english,french,0.1400,0.3818,0.4459
deepseek-chat_english_to_mandarin_to_french.txt,deepseek-chat,2,mandarin,deepseek-chat_english_to_arabic_to_mandarin_to_french.txt,deepseek-chat,3,mandarin,french,0.0413,0.2442,0.2847
deepseek-chat_english_to_mandarin_to_french.txt,deepseek-chat,2,mandarin,gpt-3.5-turbo_english_to_arabic_to_mandarin_to_french.txt,gpt-3.5-turbo,3,mandarin,french,0.0102,0.2439,0.2585
deepseek-chat_english_to_mandarin_to_french.txt,deepseek-chat,2,mandarin,gpt-4-turbo_english_to_mandarin_to_arabic_to_french.txt,gpt-4-turbo,3,arabic,french,0.1190,0.3124,0.3730
deepseek-chat_english_to_mandarin_to_french.txt,deepseek-chat,2,mandarin,gemini-2.0-flash_english_to_arabic_to_french.txt,gemini-2.0-flash,2,arabic,french,0.0161,0.2273,0.2395
deepseek-chat_english_to_mandarin_to_french.txt,deepseek-chat,2,mandarin,claude-3-7-sonnet-20250219_english_to_mandarin_to_french.txt,claude-3-7-sonnet-20250219,2,mandarin,french,0.3613,0.6265,0.6837
deepseek-chat_english_to_mandarin_to_french.txt,deepseek-chat,2,mandarin,claude-3-7-sonnet-20250219_english_to_mandarin_to_arabic_to_french.txt,claude-3-7-sonnet-20250219,3,arabic,french,0.1560,0.4311,0.4841
deepseek-chat_english_to_mandarin_to_french.txt,deepseek-chat,2,mandarin,deepseek-chat_english_to_arabic_to_french.txt,deepseek-chat,2,arabic,french,0.0166,0.2467,0.2384
deepseek-chat_english_to_mandarin_to_french.txt,deepseek-chat,2,mandarin,gpt-4-turbo_english_to_mandarin_to_french.txt,gpt-4-turbo,2,mandarin,french,0.3005,0.5482,0.5975
gpt-3.5-turbo_english_to_arabic_to_french.txt,gpt-3.5-turbo,2,arabic,claude-3-7-sonnet-20250219_english_to_french.txt,claude-3-7-sonnet-20250219,1,english,french,0.0094,0.2277,0.2817
gpt-3.5-turbo_english_to_arabic_to_french.txt,gpt-3.5-turbo,2,arabic,gemini-2.0-flash_english_to_mandarin_to_french.txt,gemini-2.0-flash,2,mandarin,french,0.0164,0.2150,0.2442
gpt-3.5-turbo_english_to_arabic_to_french.txt,gpt-3.5-turbo,2,arabic,deepseek-chat_english_to_french.txt,deepseek-chat,1,english,french,0.0477,0.2048,0.2456
gpt-3.5-turbo_english_to_arabic_to_french.txt,gpt-3.5-turbo,2,arabic,gpt-4-turbo_english_to_arabic_to_mandarin_to_french.txt,gpt-4-turbo,3,mandarin,french,0.1048,0.2981,0.3943
gpt-3.5-turbo_english_to_arabic_to_french.txt,gpt-3.5-turbo,2,arabic,gpt-4-turbo_english_to_french.txt,gpt-4-turbo,1,english,french,0.0770,0.2428,0.2983
gpt-3.5-turbo_english_to_arabic_to_french.txt,gpt-3.5-turbo,2,arabic,deepseek-chat_english_to_mandarin_to_arabic_to_french.txt,deepseek-chat,3,arabic,french,0.0099,0.2664,0.2583
gpt-3.5-turbo_english_to_arabic_to_french.txt,gpt-3.5-turbo,2,arabic,gpt-3.5-turbo_english_to_mandarin_to_arabic_to_french.txt,gpt-3.5-turbo,3,arabic,french,0.0543,0.2682,0.2943
gpt-3.5-turbo_english_to_arabic_to_french.txt,gpt-3.5-turbo,2,arabic,claude-3-7-sonnet-20250219_english_to_arabic_to_mandarin_to_french.txt,claude-3-7-sonnet-20250219,3,mandarin,french,0.0247,0.2435,0.2947
gpt-3.5-turbo_english_to_arabic_to_french.txt,gpt-3.5-turbo,2,arabic,claude-3-7-sonnet-20250219_english_to_arabic_to_french.txt,claude-3-7-sonnet-20250219,2,arabic,french,0.1383,0.4404,0.5000
gpt-3.5-turbo_english_to_arabic_to_french.txt,gpt-3.5-turbo,2,arabic,gpt-3.5-turbo_english_to_mandarin_to_french.txt,gpt-3.5-turbo,2,mandarin,french,0.0087,0.2041,0.2143
gpt-3.5-turbo_english_to_arabic_to_french.txt,gpt-3.5-turbo,2,arabic,gpt-3.5-turbo_english_to_french.txt,gpt-3.5-turbo,1,english,french,0.1133,0.2874,0.3082
gpt-3.5-turbo_english_to_arabic_to_french.txt,gpt-3.5-turbo,2,arabic,gemini-2.0-flash_english_to_arabic_to_mandarin_to_french.txt,gemini-2.0-flash,3,mandarin,french,0.1002,0.2010,0.2925
gpt-3.5-turbo_english_to_arabic_to_french.txt,gpt-3.5-turbo,2,arabic,gemini-2.0-flash_english_to_french.txt,gemini-2.0-flash,1,english,french,0.0854,0.2587,0.3206
gpt-3.5-turbo_english_to_arabic_to_french.txt,gpt-3.5-turbo,2,arabic,deepseek-chat_english_to_arabic_to_mandarin_to_french.txt,deepseek-chat,3,mandarin,french,0.0084,0.2226,0.2491
gpt-3.5-turbo_english_to_arabic_to_french.txt,gpt-3.5-turbo,2,arabic,gpt-3.5-turbo_english_to_arabic_to_mandarin_to_french.txt,gpt-3.5-turbo,3,mandarin,french,0.0346,0.3443,0.3368
gpt-3.5-turbo_english_to_arabic_to_french.txt,gpt-3.5-turbo,2,arabic,gpt-4-turbo_english_to_mandarin_to_arabic_to_french.txt,gpt-4-turbo,3,arabic,french,0.0565,0.2412,0.2583
gpt-3.5-turbo_english_to_arabic_to_french.txt,gpt-3.5-turbo,2,arabic,gemini-2.0-flash_english_to_arabic_to_french.txt,gemini-2.0-flash,2,arabic,french,0.1681,0.4745,0.4933
gpt-3.5-turbo_english_to_arabic_to_french.txt,gpt-3.5-turbo,2,arabic,claude-3-7-sonnet-20250219_english_to_mandarin_to_french.txt,claude-3-7-sonnet-20250219,2,mandarin,french,0.0164,0.2041,0.2237
gpt-3.5-turbo_english_to_arabic_to_french.txt,gpt-3.5-turbo,2,arabic,claude-3-7-sonnet-20250219_english_to_mandarin_to_arabic_to_french.txt,claude-3-7-sonnet-20250219,3,arabic,french,0.0168,0.2434,0.2492
gpt-3.5-turbo_english_to_arabic_to_french.txt,gpt-3.5-turbo,2,arabic,deepseek-chat_english_to_arabic_to_french.txt,deepseek-chat,2,arabic,french,0.2597,0.5636,0.6212
gpt-3.5-turbo_english_to_arabic_to_french.txt,gpt-3.5-turbo,2,arabic,gpt-4-turbo_english_to_mandarin_to_french.txt,gpt-4-turbo,2,mandarin,french,0.0354,0.1848,0.2589
claude-3-7-sonnet-20250219_english_to_french.txt,claude-3-7-sonnet-20250219,1,english,gemini-2.0-flash_english_to_mandarin_to_french.txt,gemini-2.0-flash,2,mandarin,french,0.0827,0.3214,0.4437
claude-3-7-sonnet-20250219_english_to_french.txt,claude-3-7-sonnet-20250219,1,english,deepseek-chat_english_to_french.txt,deepseek-chat,1,english,french,0.1753,0.4442,0.5818
claude-3-7-sonnet-20250219_english_to_french.txt,claude-3-7-sonnet-20250219,1,english,gpt-4-turbo_english_to_arabic_to_mandarin_to_french.txt,gpt-4-turbo,3,mandarin,french,0.0451,0.2180,0.3569
claude-3-7-sonnet-20250219_english_to_french.txt,claude-3-7-sonnet-20250219,1,english,gpt-4-turbo_english_to_french.txt,gpt-4-turbo,1,english,french,0.2102,0.4236,0.5333
claude-3-7-sonnet-20250219_english_to_french.txt,claude-3-7-sonnet-20250219,1,english,deepseek-chat_english_to_mandarin_to_arabic_to_french.txt,deepseek-chat,3,arabic,french,0.0971,0.3476,0.4110
claude-3-7-sonnet-20250219_english_to_french.txt,claude-3-7-sonnet-20250219,1,english,gpt-3.5-turbo_english_to_mandarin_to_arabic_to_french.txt,gpt-3.5-turbo,3,arabic,french,0.1237,0.3846,0.4221
claude-3-7-sonnet-20250219_english_to_french.txt,claude-3-7-sonnet-20250219,1,english,claude-3-7-sonnet-20250219_english_to_arabic_to_mandarin_to_french.txt,claude-3-7-sonnet-20250219,3,mandarin,french,0.0851,0.2974,0.3855
claude-3-7-sonnet-20250219_english_to_french.txt,claude-3-7-sonnet-20250219,1,english,claude-3-7-sonnet-20250219_english_to_arabic_to_french.txt,claude-3-7-sonnet-20250219,2,arabic,french,0.0601,0.2905,0.3007
claude-3-7-sonnet-20250219_english_to_french.txt,claude-3-7-sonnet-20250219,1,english,gpt-3.5-turbo_english_to_mandarin_to_french.txt,gpt-3.5-turbo,2,mandarin,french,0.0681,0.2804,0.3423
claude-3-7-sonnet-20250219_english_to_french.txt,claude-3-7-sonnet-20250219,1,english,gpt-3.5-turbo_english_to_french.txt,gpt-3.5-turbo,1,english,french,0.1290,0.3749,0.4610
claude-3-7-sonnet-20250219_english_to_french.txt,claude-3-7-sonnet-20250219,1,english,gemini-2.0-flash_english_to_arabic_to_mandarin_to_french.txt,gemini-2.0-flash,3,mandarin,french,0.0333,0.2955,0.3662
claude-3-7-sonnet-20250219_english_to_french.txt,claude-3-7-sonnet-20250219,1,english,gemini-2.0-flash_english_to_french.txt,gemini-2.0-flash,1,english,french,0.3324,0.6154,0.6787
claude-3-7-sonnet-20250219_english_to_french.txt,claude-3-7-sonnet-20250219,1,english,deepseek-chat_english_to_arabic_to_mandarin_to_french.txt,deepseek-chat,3,mandarin,french,0.0172,0.2116,0.2824
claude-3-7-sonnet-20250219_english_to_french.txt,claude-3-7-sonnet-20250219,1,english,gpt-3.5-turbo_english_to_arabic_to_mandarin_to_french.txt,gpt-3.5-turbo,3,mandarin,french,0.0431,0.2623,0.3127
claude-3-7-sonnet-20250219_english_to_french.txt,claude-3-7-sonnet-20250219,1,english,gpt-4-turbo_english_to_mandarin_to_arabic_to_french.txt,gpt-4-turbo,3,arabic,french,0.0841,0.3670,0.4315
claude-3-7-sonnet-20250219_english_to_french.txt,claude-3-7-sonnet-20250219,1,english,gemini-2.0-flash_english_to_arabic_to_french.txt,gemini-2.0-flash,2,arabic,french,0.0106,0.2136,0.2828
claude-3-7-sonnet-20250219_english_to_french.txt,claude-3-7-sonnet-20250219,1,english,claude-3-7-sonnet-20250219_english_to_mandarin_to_french.txt,claude-3-7-sonnet-20250219,2,mandarin,french,0.0809,0.3344,0.4422
claude-3-7-sonnet-20250219_english_to_french.txt,claude-3-7-sonnet-20250219,1,english,claude-3-7-sonnet-20250219_english_to_mandarin_to_arabic_to_french.txt,claude-3-7-sonnet-20250219,3,arabic,french,0.1631,0.3970,0.4339
claude-3-7-sonnet-20250219_english_to_french.txt,claude-3-7-sonnet-20250219,1,english,deepseek-chat_english_to_arabic_to_french.txt,deepseek-chat,2,arabic,french,0.0178,0.2488,0.3180
claude-3-7-sonnet-20250219_english_to_french.txt,claude-3-7-sonnet-20250219,1,english,gpt-4-turbo_english_to_mandarin_to_french.txt,gpt-4-turbo,2,mandarin,french,0.0717,0.2819,0.4214
gemini-2.0-flash_english_to_mandarin_to_french.txt,gemini-2.0-flash,2,mandarin,deepseek-chat_english_to_french.txt,deepseek-chat,1,english,french,0.0488,0.2920,0.3605
gemini-2.0-flash_english_to_mandarin_to_french.txt,gemini-2.0-flash,2,mandarin,gpt-4-turbo_english_to_arabic_to_mandarin_to_french.txt,gpt-4-turbo,3,mandarin,french,0.0500,0.2351,0.2917
gemini-2.0-flash_english_to_mandarin_to_french.txt,gemini-2.0-flash,2,mandarin,gpt-4-turbo_english_to_french.txt,gpt-4-turbo,1,english,french,0.0285,0.3153,0.3553
gemini-2.0-flash_english_to_mandarin_to_french.txt,gemini-2.0-flash,2,mandarin,deepseek-chat_english_to_mandarin_to_arabic_to_french.txt,deepseek-chat,3,arabic,french,0.1537,0.4039,0.4823
gemini-2.0-flash_english_to_mandarin_to_french.txt,gemini-2.0-flash,2,mandarin,gpt-3.5-turbo_english_to_mandarin_to_arabic_to_french.txt,gpt-3.5-turbo,3,arabic,french,0.0968,0.2789,0.3831
gemini-2.0-flash_english_to_mandarin_to_french.txt,gemini-2.0-flash,2,mandarin,claude-3-7-sonnet-20250219_english_to_arabic_to_mandarin_to_french.txt,claude-3-7-sonnet-20250219,3,mandarin,french,0.0236,0.2809,0.3265
gemini-2.0-flash_english_to_mandarin_to_french.txt,gemini-2.0-flash,2,mandarin,claude-3-7-sonnet-20250219_english_to_arabic_to_french.txt,claude-3-7-sonnet-20250219,2,arabic,french,0.0372,0.1931,0.2295
gemini-2.0-flash_english_to_mandarin_to_french.txt,gemini-2.0-flash,2,mandarin,gpt-3.5-turbo_english_to_mandarin_to_french.txt,gpt-3.5-turbo,2,mandarin,french,0.2403,0.4978,0.5110
